0	10083
1	2
2	2
3	0
4	1
5	3
6	4
7	2
8	3
9	2
10	4
11	8
12	3
13	5
14	4
15	5
16	5
17	6
18	9
19	6
20	6
21	5
22	6
23	5
24	7
25	7
26	11
27	7
28	8
29	3
30	4
31	9
32	4
33	9
34	5
35	9
36	2
37	4
38	7
39	11
40	7
41	6
42	6
43	6
44	15
45	3
46	7
47	9
48	7
49	14
50	12
51	7
52	7
53	7
54	8
55	6
56	8
57	15
58	5
59	3
60	10
61	14
62	9
63	10
64	8
65	13
66	13
67	13
68	5
69	5
70	8
71	7
72	12
73	10
74	7
75	4
76	8
77	6
78	11
79	8
80	7
81	2
82	9
83	4
84	6
85	6
86	5
87	4
88	3
89	5
90	6
91	5
92	3
93	5
94	9
95	8
96	3
97	2
98	3
99	2
100	1
101	5
102	1
103	1
104	3
105	1
106	2
107	4
108	3
109	0
110	1
111	4
112	0
113	3
114	1
115	3
116	3
117	7
118	4
119	2
120	4
121	2
122	1
123	3
124	5
125	5
126	1
127	5
128	2
129	3
130	1
131	6
132	3
133	0
134	3
135	2
136	2
137	1
138	1
139	3
140	4
141	2
142	5
143	5
144	2
145	4
146	2
147	5
148	1
149	2
150	0
151	1
152	1
153	2
154	2
155	3
156	3
157	3
158	1
159	0
160	1
161	1
162	2
163	2
164	5
165	2
166	0
167	0
168	0
169	2
170	2
171	1
172	4
173	3
174	4
175	1
176	3
177	3
178	0
179	2
180	1
181	1
182	2
183	3
184	2
185	0
186	1
187	3
188	2
189	2
190	1
191	2
192	4
193	2
194	2
195	3
196	3
197	1
198	2
199	0
200	0
201	4
202	1
203	1
204	2
205	0
206	0
207	4
208	1
209	0
210	4
211	4
212	2
213	0
214	0
215	2
216	2
217	0
218	0
219	2
220	2
221	1
222	0
223	3
224	1
225	1
226	4
227	0
228	5
229	3
230	1
231	2
232	0
233	1
234	2
235	2
236	0
237	1
238	2
239	1
240	0
241	2
242	0
243	0
244	2
245	1
246	2
247	2
248	1
249	2
250	3
251	2
252	2
253	0
254	1
255	2
256	2
257	4
258	3
259	0
260	1
261	1
262	0
263	1
264	1
265	1
266	2
267	2
268	1
269	1
270	0
271	1
272	1
273	0
274	2
275	4
276	4
277	1
278	3
279	0
280	2
281	1
282	3
283	0
284	0
285	1
286	0
287	2
288	3
289	1
290	1
291	0
292	3
293	0
294	1
295	0
296	1
297	2
298	6
299	1
300	1
301	1
302	5
303	3
304	4
305	4
306	1
307	2
308	0
309	1
310	1
311	2
312	2
313	2
314	1
315	1
316	1
317	2
318	1
319	3
320	2
321	6
322	2
323	2
324	1
325	2
326	0
327	2
328	2
329	2
330	2
331	5
332	1
333	2
334	1
335	3
336	0
337	3
338	0
339	2
340	1
341	2
342	2
343	2
344	3
345	2
346	3
347	1
348	0
349	2
350	2
351	3
352	2
353	2
354	3
355	3
356	4
357	1
358	1
359	2
360	4
361	2
362	0
363	4
364	2
365	5
366	5
367	2
368	3
369	2
370	7
371	4
372	2
373	4
374	3
375	2
376	2
377	4
378	3
379	6
380	6
381	3
382	8
383	9
384	9
385	3
386	2
387	4
388	7
389	3
390	3
391	4
392	3
393	6
394	6
395	8
396	9
397	5
398	13
399	8
400	13
401	13
402	9
403	9
404	6
405	5
406	11
407	8
408	6
409	9
410	4
411	11
412	5
413	8
414	3
415	2
416	1
417	3
418	1
419	0
420	0
421	2
422	1
423	1
424	1
425	1
426	1
427	0
428	0
429	0
430	1
431	0
432	2
433	1
434	1
435	2
436	1
437	2
438	1
439	1
440	3
441	1
442	0
443	2
444	0
445	0
446	1
447	0
448	0
449	0
450	1
451	0
452	0
453	1
454	1
455	0
456	0
457	0
458	0
459	0
460	1
461	1
462	0
463	1
464	0
465	0
466	2
467	2
468	0
469	1
470	1
471	1
472	0
473	0
474	1
475	1
476	0
477	0
478	1
479	1
480	2
481	0
482	1
483	2
484	1
485	2
486	2
487	1
488	1
489	1
490	0
491	0
492	0
493	0
494	0
495	1
496	2
497	0
498	0
499	1
500	1
501	0
502	0
503	2
504	0
505	0
506	0
507	1
508	1
509	0
510	1
511	0
512	1
513	0
514	0
515	0
516	1
517	1
518	2
519	0
520	1
521	1
522	0
523	1
524	2
525	2
526	1
527	0
528	0
529	0
530	0
531	0
532	1
533	0
534	0
535	1
536	0
537	1
538	0
539	0
540	0
541	1
542	0
543	0
544	0
545	1
546	2
547	2
548	0
549	1
550	1
551	2
552	1
553	0
554	1
555	1
556	1
557	1
558	1
559	0
560	0
561	0
562	1
563	0
564	1
565	1
566	1
567	0
568	1
569	0
570	0
571	1
572	0
573	1
574	1
575	0
576	0
577	1
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	2
588	0
589	2
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	1
603	0
604	0
605	1
606	0
607	0
608	0
609	0
610	1
611	0
612	1
613	1
614	1
615	0
616	0
617	0
618	0
619	0
620	1
621	0
622	0
623	0
624	0
625	1
626	0
627	1
628	0
629	0
630	1
631	1
632	1
633	1
634	0
635	1
636	0
637	0
638	1
639	0
640	0
641	1
642	1
643	0
644	1
645	1
646	1
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	1
661	0
662	0
663	0
664	0
665	1
666	1
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	1
675	0
676	0
677	0
678	1
679	1
680	0
681	0
682	0
683	2
684	0
685	0
686	0
687	0
688	0
689	0
690	1
691	4
692	0
693	0
694	1
695	1
696	1
697	0
698	0
699	1
700	1
701	1
702	0
703	0
704	0
705	0
706	0
707	2
708	0
709	0
710	0
711	0
712	0
713	1
714	0
715	0
716	0
717	0
718	0
719	1
720	1
721	0
722	0
723	0
724	0
